Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1013,70,RL,55,10592,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Con1Norm,Con2Norm,1Fam,2Story,6,7,YearBuild_1923,YearRemodAdd_1996,Hip,CompShg,Ext1_Wd Sdng,Ext2_Wd Sdng,None,0,ExtQual_TA,ExtCond_Fa,PConc,BsmtQual_TA,BsmtCond_Fa,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,602,602,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,900,602,0,1502,0,0,1,1,3,1,KitchenQual_Gd,7,Typ,2,FireplaceQual_TA,Detchd,GarageYrBlt_1923,Unf,1,180,GarageQual_TA,GarageCond_TA,PavedDrive_Y,96,0,112,0,53,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,8,YrSold_2007,WD,Normal,165000
1014,30,RM,60,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Con1Norm,Con2Norm,1Fam,1Story,5,4,YearBuild_1910,YearRemodAdd_2006,Hip,CompShg,Ext1_MetalSd,Ext2_Stucco,None,0,ExtQual_TA,ExtCond_TA,BrkTil,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_ALQ,247,BsmtFinTyp2_Rec,465,310,1022,HeatTyp_GasW,HeatQC_TA,N,SBrkr,1022,0,0,1022,1,0,1,0,2,1,KitchenQual_TA,4,Maj2,0,FireplaceQual_NA,Detchd,GarageYrBlt_1956,Unf,1,280,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,30,226,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,6,YrSold_2009,WD,Normal,85000
1015,20,RL,60,11664,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Con1Artery,Con2Norm,1Fam,1Story,6,5,YearBuild_1948,YearRemodAdd_1950,Gable,CompShg,Ext1_MetalSd,Ext2_MetalSd,BrkFace,206,ExtQual_TA,ExtCond_Fa,CBlock,BsmtQual_TA,BsmtCond_Fa,BsmtExpo_No,BsmtFinTyp1_BLQ,336,BsmtFinTyp2_Unf,0,746,1082,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,1082,0,0,1082,0,0,1,0,2,1,KitchenQual_TA,5,Typ,1,FireplaceQual_Gd,Detchd,GarageYrBlt_1948,Unf,1,240,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,130,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,11,YrSold_2007,WD,Normal,119200
1016,60,RL,70,8400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Con1Norm,Con2Norm,1Fam,2Story,8,6,YearBuild_2001,YearRemodAdd_2001,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,None,0,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_GLQ,643,BsmtFinTyp2_Unf,0,167,810,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,810,855,0,1665,1,0,2,1,3,1,KitchenQual_Gd,6,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_2001,Fin,2,528,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,45,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,11,YrSold_2009,WD,Normal,227000
1017,20,RL,73,11883,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Con1Norm,Con2Norm,1Fam,1Story,7,5,YearBuild_1996,YearRemodAdd_1996,Hip,CompShg,Ext1_VinylSd,Ext2_VinylSd,BrkFace,196,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Gd,BsmtFinTyp1_GLQ,690,BsmtFinTyp2_Unf,0,814,1504,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1504,0,0,1504,1,0,2,0,3,1,KitchenQual_Gd,6,Typ,1,FireplaceQual_TA,Attchd,GarageYrBlt_1996,Fin,2,478,GarageQual_TA,GarageCond_TA,PavedDrive_Y,115,66,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,6,YrSold_2009,WD,Normal,203000
1018,120,RL,NA,5814,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Con1Norm,Con2Norm,TwnhsE,1Story,8,5,YearBuild_1984,YearRemodAdd_1984,Gable,CompShg,Ext1_HdBoard,Ext2_HdBoard,None,0,ExtQual_Gd,ExtCond_TA,CBlock,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_GLQ,1036,BsmtFinTyp2_Unf,0,184,1220,HeatTyp_GasA,HeatQC_Gd,Y,SBrkr,1360,0,0,1360,1,0,1,0,1,1,KitchenQual_Gd,4,Typ,1,FireplaceQual_Ex,Attchd,GarageYrBlt_1984,RFn,2,565,GarageQual_TA,GarageCond_TA,PavedDrive_Y,63,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,8,YrSold_2009,COD,Abnorml,187500
1019,80,RL,NA,10784,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,Con1Norm,Con2Norm,1Fam,SLvl,7,5,YearBuild_1991,YearRemodAdd_1992,Gable,CompShg,Ext1_HdBoard,Ext2_HdBoard,BrkFace,76,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,384,384,HeatTyp_GasA,HeatQC_Gd,Y,SBrkr,802,670,0,1472,0,0,2,1,3,1,KitchenQual_Gd,7,Typ,1,FireplaceQual_TA,Attchd,GarageYrBlt_1991,RFn,2,402,GarageQual_TA,GarageCond_TA,PavedDrive_Y,164,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,5,YrSold_2007,WD,Normal,160000
1020,120,RL,43,3013,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Con1Norm,Con2Norm,TwnhsE,1Story,7,5,YearBuild_2005,YearRemodAdd_2005,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,BrkFace,145,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Gd,BsmtFinTyp1_GLQ,16,BsmtFinTyp2_Unf,0,1346,1362,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1506,0,0,1506,0,0,2,0,2,1,KitchenQual_Gd,6,Typ,1,FireplaceQual_Gd,Attchd,GarageYrBlt_2005,Fin,2,440,GarageQual_TA,GarageCond_TA,PavedDrive_Y,142,20,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,4,YrSold_2006,WD,Normal,213490
1021,20,RL,60,7024,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Con1Norm,Con2Norm,1Fam,1Story,4,5,YearBuild_2005,YearRemodAdd_2005,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,None,0,ExtQual_TA,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_GLQ,1024,BsmtFinTyp2_Unf,0,108,1132,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1132,0,0,1132,1,0,1,1,2,1,KitchenQual_Gd,5,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_2005,Fin,2,451,GarageQual_TA,GarageCond_TA,PavedDrive_Y,252,64,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,6,YrSold_2008,WD,Normal,176000
1022,20,RL,64,7406,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Con1Norm,Con2Norm,1Fam,1Story,7,5,YearBuild_2006,YearRemodAdd_2006,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,Stone,84,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_GLQ,684,BsmtFinTyp2_Unf,0,515,1199,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1220,0,0,1220,1,0,2,0,2,1,KitchenQual_Gd,6,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_2006,RFn,2,632,GarageQual_TA,GarageCond_TA,PavedDrive_Y,105,54,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,7,YrSold_2006,New,Partial,194000
1023,50,RM,52,9439,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Con1Norm,Con2Norm,1Fam,1.5Fin,5,5,YearBuild_1930,YearRemodAdd_1950,Gable,CompShg,Ext1_Wd Sdng,Ext2_Wd Sdng,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_LwQ,324,BsmtFinTyp2_Unf,0,588,912,HeatTyp_GasA,HeatQC_Gd,Y,FuseA,912,336,0,1248,0,0,1,0,2,1,KitchenQual_TA,6,Typ,0,FireplaceQual_NA,Detchd,GarageYrBlt_1957,Unf,1,160,GarageQual_Fa,GarageCond_Fa,PavedDrive_Y,0,0,192,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,3,YrSold_2007,WD,Normal,87000
1024,120,RL,43,3182,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Con1Norm,Con2Norm,TwnhsE,1Story,7,5,YearBuild_2005,YearRemodAdd_2006,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,BrkFace,14,ExtQual_Gd,ExtCond_Gd,PConc,BsmtQual_Gd,BsmtCond_Gd,BsmtExpo_No,BsmtFinTyp1_GLQ,16,BsmtFinTyp2_Unf,0,1330,1346,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1504,0,0,1504,0,0,2,0,2,1,KitchenQual_Gd,7,Typ,1,FireplaceQual_Gd,Attchd,GarageYrBlt_2005,Fin,2,437,GarageQual_TA,GarageCond_TA,PavedDrive_Y,156,20,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,5,YrSold_2008,WD,Normal,191000
1025,20,RL,NA,15498,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Timber,Con1Norm,Con2Norm,1Fam,1Story,8,6,YearBuild_1976,YearRemodAdd_1976,Hip,WdShake,Ext1_Stone,Ext2_HdBoard,None,0,ExtQual_Gd,ExtCond_TA,CBlock,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_ALQ,1165,BsmtFinTyp2_LwQ,400,0,1565,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,2898,0,0,2898,1,0,2,0,2,1,KitchenQual_Gd,10,Typ,1,FireplaceQual_Gd,Attchd,GarageYrBlt_1976,Fin,2,665,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,72,174,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,5,YrSold_2008,COD,Abnorml,287000
1026,20,RL,70,7700,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Con1Norm,Con2Norm,1Fam,1Story,5,5,YearBuild_1972,YearRemodAdd_1972,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_LwQ,138,BsmtFinTyp2_Rec,468,276,882,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,882,0,0,882,1,0,1,0,3,1,KitchenQual_TA,5,Typ,0,FireplaceQual_NA,Detchd,GarageYrBlt_1980,Unf,2,461,GarageQual_TA,GarageCond_TA,PavedDrive_Y,96,0,0,0,0,0,PoolQC_NA,Fence_MnPrv,MisFeature_NA,0,3,YrSold_2007,WD,Normal,112500
1027,20,RL,73,9300,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Con1Feedr,Con2Norm,1Fam,1Story,5,5,YearBuild_1960,YearRemodAdd_1960,Gable,CompShg,Ext1_MetalSd,Ext2_HdBoard,BrkFace,324,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Rec,697,BsmtFinTyp2_Unf,0,571,1268,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,1264,0,0,1264,1,0,1,0,3,1,KitchenQual_TA,6,Typ,2,FireplaceQual_Gd,Attchd,GarageYrBlt_1960,Unf,2,461,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,0,143,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,4,YrSold_2010,WD,Normal,167500
1028,20,RL,71,9520,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Timber,Con1Norm,Con2Norm,1Fam,1Story,8,5,YearBuild_2007,YearRemodAdd_2008,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,Stone,338,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Gd,BsmtFinTyp1_GLQ,1513,BsmtFinTyp2_Unf,0,125,1638,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1646,0,0,1646,1,0,2,0,3,1,KitchenQual_Gd,7,Typ,1,FireplaceQual_Gd,Attchd,GarageYrBlt_2008,RFn,3,800,GarageQual_TA,GarageCond_TA,PavedDrive_Y,192,44,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,4,YrSold_2008,New,Partial,293077
1029,50,RL,79,9492,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Con1Artery,Con2Norm,1Fam,1.5Fin,5,5,YearBuild_1941,YearRemodAdd_1950,Gable,CompShg,Ext1_WdShing,Ext2_Wd Shng,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Rec,368,BsmtFinTyp2_BLQ,41,359,768,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,968,408,0,1376,1,0,1,0,3,1,KitchenQual_TA,6,Typ,1,FireplaceQual_Gd,Attchd,GarageYrBlt_1941,Unf,1,240,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,4,YrSold_2007,WD,Normal,105000
1030,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Con1Norm,Con2Norm,Twnhs,2Story,6,7,YearBuild_1972,YearRemodAdd_1972,Gable,CompShg,Ext1_HdBoard,Ext2_HdBoard,BrkFace,281,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_BLQ,317,BsmtFinTyp2_Unf,0,355,672,HeatTyp_GasA,HeatQC_Gd,Y,SBrkr,672,546,0,1218,0,1,1,1,3,1,KitchenQual_TA,7,Typ,0,FireplaceQual_NA,Detchd,GarageYrBlt_1972,Unf,1,264,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,28,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,5,YrSold_2006,WD,Normal,118000
1031,190,RH,NA,7082,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Con1Norm,Con2Norm,2fmCon,2Story,5,8,YearBuild_1916,YearRemodAdd_1995,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,None,0,ExtQual_TA,ExtCond_TA,PConc,BsmtQual_TA,BsmtCond_TA,BsmtExpo_Mn,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,686,686,HeatTyp_GasA,HeatQC_Gd,Y,SBrkr,948,980,0,1928,0,0,2,0,5,2,KitchenQual_TA,10,Typ,0,FireplaceQual_NA,NA,GarageYrBlt_NA,NA,0,0,GarageQual_NA,GarageCond_NA,PavedDrive_N,0,0,228,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,7,YrSold_2006,WD,Normal,160000
1032,75,RL,102,15863,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Con1Norm,Con2Norm,1Fam,2.5Fin,7,3,YearBuild_1920,YearRemodAdd_1970,Gable,CompShg,Ext1_Wd Sdng,Ext2_Plywood,None,0,ExtQual_TA,ExtCond_TA,BrkTil,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_GLQ,523,BsmtFinTyp2_Unf,0,301,824,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1687,998,397,3082,1,0,2,1,5,1,KitchenQual_TA,12,Typ,2,FireplaceQual_TA,Basment,GarageYrBlt_1970,Fin,2,672,GarageQual_TA,GarageCond_TA,PavedDrive_Y,136,63,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,8,YrSold_2009,WD,Normal,197000
1033,60,RL,NA,14541,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Con1Norm,Con2Norm,1Fam,2Story,8,7,YearBuild_1993,YearRemodAdd_1993,Gable,CompShg,Ext1_MetalSd,Ext2_MetalSd,None,0,ExtQual_Gd,ExtCond_Gd,PConc,BsmtQual_Gd,BsmtCond_Gd,BsmtExpo_No,BsmtFinTyp1_GLQ,1012,BsmtFinTyp2_Unf,0,326,1338,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1352,1168,0,2520,1,0,2,1,5,1,KitchenQual_Gd,10,Typ,1,FireplaceQual_TA,Attchd,GarageYrBlt_1993,RFn,3,796,GarageQual_TA,GarageCond_TA,PavedDrive_Y,209,55,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,11,YrSold_2006,WD,Abnorml,310000
1034,20,RL,NA,8125,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Con1Norm,Con2Norm,1Fam,1Story,7,5,YearBuild_2002,YearRemodAdd_2002,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,Stone,295,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_GLQ,986,BsmtFinTyp2_Unf,0,668,1654,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1654,0,0,1654,1,0,2,0,3,1,KitchenQual_Gd,6,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_2002,Unf,3,900,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,136,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,2,YrSold_2006,WD,Normal,230000
1035,30,RL,50,6305,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Con1Norm,Con2Norm,1Fam,1Story,5,7,YearBuild_1938,YearRemodAdd_1950,Gable,CompShg,Ext1_MetalSd,Ext2_MetalSd,None,0,ExtQual_TA,ExtCond_Fa,PConc,BsmtQual_Fa,BsmtCond_Fa,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,920,920,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,954,0,0,954,0,0,1,0,2,1,KitchenQual_Fa,5,Typ,1,FireplaceQual_Gd,Basment,GarageYrBlt_1938,Unf,1,240,GarageQual_Fa,GarageCond_TA,PavedDrive_Y,0,0,0,0,0,0,PoolQC_NA,Fence_MnPrv,MisFeature_NA,0,6,YrSold_2007,WD,Normal,119750
1036,20,RL,NA,11500,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Con1Norm,Con2Norm,1Fam,1Story,4,3,YearBuild_1957,YearRemodAdd_1957,Gable,CompShg,Ext1_Wd Sdng,Ext2_Wd Sdng,None,0,ExtQual_TA,ExtCond_NA,Slab,BsmtQual_NA,BsmtCond_NA,BsmtExpo_NA,BsmtFinTyp1_NA,0,BsmtFinTyp2_NA,0,0,0,HeatTyp_GasA,HeatQC_Ex,N,SBrkr,845,0,0,845,0,0,1,0,3,1,KitchenQual_TA,5,Typ,0,FireplaceQual_NA,Detchd,GarageYrBlt_1957,Unf,1,290,GarageQual_TA,GarageCond_TA,PavedDrive_N,186,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,1,YrSold_2009,WD,Normal,84000
1037,20,RL,89,12898,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Timber,Con1Norm,Con2Norm,1Fam,1Story,9,5,YearBuild_2007,YearRemodAdd_2008,Hip,CompShg,Ext1_VinylSd,Ext2_VinylSd,Stone,70,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Ex,BsmtCond_TA,BsmtExpo_Gd,BsmtFinTyp1_GLQ,1022,BsmtFinTyp2_Unf,0,598,1620,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1620,0,0,1620,1,0,2,0,2,1,KitchenQual_Ex,6,Typ,1,FireplaceQual_Ex,Attchd,GarageYrBlt_2008,Fin,3,912,GarageQual_TA,GarageCond_TA,PavedDrive_Y,228,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,9,YrSold_2009,WD,Normal,315500
1038,60,RL,NA,9240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Con1Norm,Con2Norm,1Fam,2Story,8,5,YearBuild_2001,YearRemodAdd_2002,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,BrkFace,396,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,1055,1055,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1055,1208,0,2263,0,0,2,1,3,1,KitchenQual_Gd,7,Typ,1,FireplaceQual_TA,BuiltIn,GarageYrBlt_2001,Fin,2,905,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,45,0,0,189,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,9,YrSold_2008,WD,Normal,287000
1039,160,RM,21,1533,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Con1Norm,Con2Norm,Twnhs,2Story,4,6,YearBuild_1970,YearRemodAdd_2008,Gable,CompShg,Ext1_CemntBd,Ext2_CmentBd,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,546,546,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,798,546,0,1344,0,0,1,1,3,1,KitchenQual_TA,6,Typ,1,FireplaceQual_TA,NA,GarageYrBlt_NA,NA,0,0,GarageQual_NA,GarageCond_NA,PavedDrive_Y,0,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,5,YrSold_2009,WD,Normal,97000
1040,180,RM,21,1477,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Con1Norm,Con2Norm,TwnhsE,SFoyer,4,4,YearBuild_1970,YearRemodAdd_1970,Gable,CompShg,Ext1_CemntBd,Ext2_CmentBd,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_GLQ,509,BsmtFinTyp2_Unf,0,121,630,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,KitchenQual_TA,3,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_1970,Unf,1,286,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,4,YrSold_2009,WD,Normal,80000
1041,20,RL,88,13125,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Con1Norm,Con2Norm,1Fam,1Story,5,4,YearBuild_1957,YearRemodAdd_2000,Gable,CompShg,Ext1_Wd Sdng,Ext2_Wd Sdng,BrkCmn,67,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Rec,168,BsmtFinTyp2_BLQ,682,284,1134,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1803,0,0,1803,1,0,2,0,3,1,KitchenQual_TA,8,Maj1,1,FireplaceQual_TA,Attchd,GarageYrBlt_1957,RFn,2,484,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,0,0,0,PoolQC_NA,Fence_GdPrv,MisFeature_NA,0,1,YrSold_2006,WD,Normal,155000
1042,60,RL,NA,9130,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Con1Feedr,Con2Norm,1Fam,2Story,6,8,YearBuild_1966,YearRemodAdd_2000,Hip,CompShg,Ext1_HdBoard,Ext2_HdBoard,BrkFace,252,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_GLQ,400,BsmtFinTyp2_Rec,64,336,800,HeatTyp_GasA,HeatQC_Gd,Y,SBrkr,800,832,0,1632,0,1,1,1,4,1,KitchenQual_Gd,7,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_1966,Unf,2,484,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,40,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,7,YrSold_2008,WD,Normal,173000
1043,120,RL,34,5381,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Con1Norm,Con2Norm,Twnhs,1Story,6,5,YearBuild_2005,YearRemodAdd_2005,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,Stone,135,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_ALQ,900,BsmtFinTyp2_Unf,0,406,1306,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1306,0,0,1306,1,0,2,0,1,1,KitchenQual_Gd,5,Typ,1,FireplaceQual_Gd,Attchd,GarageYrBlt_2005,RFn,2,624,GarageQual_TA,GarageCond_TA,PavedDrive_Y,170,63,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,8,YrSold_2009,WD,Normal,196000
